,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,White,White,White,White,White,White,White,White,White,Mixed,Mixed,Mixed,Mixed,Mixed,Mixed,Mixed,Mixed,Mixed,Mixed,Asian,Asian,Asian,Asian,Asian,Asian,Asian,Asian,Asian,Asian,Black,Black,Black,Black,Black,Black,Black,Black,Black,Black,Chinese,Chinese,Chinese,Chinese,Chinese,Chinese,Chinese,Chinese,Chinese,Chinese,,,,,,,,,,,,,,,,,,,,,,,,,,White,White,White,White,White,Mixed,Mixed,Mixed,Mixed,Mixed,Asian,Asian,Asian,Asian,Asian,Black,Black,Black,Black,Black,Chinese,Chinese,Chinese,Chinese,Chinese
E92000001,England,E12000001,A,North East,E06000003,807,Redcar and Cleveland,635,404,634,452,635,434,635,434,634,317,907,711,907,766,907,768,907,761,907,602,322,186,322,210,322,201,322,206,322,142,1220,929,1219,1008,1220,1001,1220,989,1219,777,1152,922,1152,1045,1152,1000,1152,1030,1152,808,326,176,326,157,326,185,326,151,326,100,64,17,63,16,64,17,64,14,63,11,1542,1115,1541,1218,1542,1202,1542,1195,1541,919,1486,1073,1486,1168,1486,1153,1486,1152,1486,881,28,23,28,x,28,25,28,22,28,22,18,13,18,x,18,x,18,x,18,10,3,x,3,x,3,x,3,x,3,x,4,x,4,x,4,x,4,x,4,x,1515,1094,1515,1195,1515,1180,1515,1173,1515,902,27,21,26,23,27,22,27,22,26,17,0.7230869,0.790395847,0.779507134,0.774967575,0.596365996,0.722072678,0.786002692,0.775908479,0.775235532,0.592866756,0.821428571,x,0.892857143,0.785714286,0.785714286,0.722222222,x,x,x,0.555555556,x,x,x,x,x,x,x,x,x,x
E92000001,England,E12000001,A,North East,E06000004,808,Stockton-on-Tees,800,382,800,522,800,442,800,486,800,279,1453,1095,1453,1194,1453,1190,1453,1220,1453,935,457,200,457,285,457,243,457,267,457,150,1796,1277,1796,1431,1796,1389,1796,1439,1796,1064,1796,1330,1796,1575,1796,1456,1796,1552,1796,1142,384,138,384,129,384,162,384,144,384,64,66,4,66,7,66,8,66,4,66,3,2253,1477,2253,1716,2253,1632,2253,1706,2253,1214,1997,1308,1997,1513,1997,1447,1997,1505,1997,1075,58,44,58,51,58,41,58,47,58,35,115,65,115,88,115,86,115,92,115,56,41,32,41,34,41,30,41,34,41,29,8,8,8,x,8,8,8,x,8,x,2101,1386,2101,1601,2101,1515,2101,1588,2101,1137,146,86,146,110,146,112,146,113,146,72,0.655570351,0.761651132,0.72436751,0.757212605,0.538837106,0.654982474,0.757636455,0.72458688,0.753630446,0.538307461,0.75862069,0.879310345,0.706896552,0.810344828,0.603448276,0.565217391,0.765217391,0.747826087,0.8,0.486956522,0.780487805,0.829268293,0.731707317,0.829268293,0.707317073,1,x,1,x,x
E92000001,England,E12000001,A,North East,E06000047,840,Durham,2030,1177,2030,1387,2030,1296,2030,1335,2030,915,3340,2570,3340,2821,3340,2725,3340,2739,3340,2268,1027,540,1027,645,1027,611,1027,620,1027,410,4343,3207,4343,3563,4343,3410,4343,3454,4343,2773,4409,3422,4409,3922,4409,3675,4409,3772,4409,3023,778,298,778,270,778,310,778,271,778,148,174,21,174,13,174,32,174,28,174,10,5370,3747,5370,4208,5370,4021,5370,4074,5370,3183,5202,3624,5202,4073,5202,3884,5202,3939,5202,3076,65,47,65,53,65,50,65,52,65,41,40,32,40,33,40,37,40,35,40,28,10,x,10,x,10,x,10,x,10,5,16,13,16,x,16,16,16,13,16,13,5252,3662,5252,4113,5252,3920,5252,3979,5252,3103,111,81,111,92,111,98,111,93,111,78,0.697765363,0.783612663,0.748789572,0.758659218,0.59273743,0.696655133,0.782968089,0.746635909,0.757208766,0.591311034,0.723076923,0.815384615,0.769230769,0.8,0.630769231,0.8,0.825,0.925,0.875,0.7,x,x,x,x,0.5,0.8125,x,1,0.8125,0.8125
E92000001,England,E12000001,A,North East,E06000005,841,Darlington,456,257,456,277,456,282,456,277,456,184,773,587,773,630,773,632,773,642,773,509,211,112,211,118,211,118,211,118,211,77,1018,732,1018,789,1018,796,1018,801,1018,616,1002,772,1002,844,1002,825,1002,854,1002,652,187,66,187,57,187,84,187,58,187,37,39,6,39,6,39,5,39,7,39,4,1229,844,1229,907,1229,914,1229,919,1229,693,1133,772,1133,833,1133,839,1133,839,1133,634,21,16,21,18,21,15,21,18,21,12,33,24,33,26,33,27,33,27,33,24,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1176,811,1176,867,1176,875,1176,884,1176,661,53,33,53,40,53,39,53,35,53,32,0.686737185,0.737998373,0.74369406,0.747762408,0.563873068,0.681376876,0.73521624,0.740511915,0.740511915,0.559576346,0.761904762,0.857142857,0.714285714,0.857142857,0.571428571,0.727272727,0.787878788,0.818181818,0.818181818,0.727272727,x,x,x,x,x,x,x,x,x,x
E92000001,England,E12000001,A,North East,E06000048,929,Northumberland,998,485,998,645,998,504,998,531,998,361,2325,1739,2324,2004,2325,1783,2325,1809,2324,1485,447,198,447,260,447,203,447,217,447,144,2876,2026,2875,2389,2876,2084,2876,2123,2875,1702,2729,2038,2728,2448,2729,2086,2729,2154,2728,1749,482,161,482,177,482,181,482,158,482,83,110,24,110,23,110,20,110,27,110,14,3323,2224,3322,2649,3323,2287,3323,2340,3322,1846,3208,2152,3207,2560,3208,2210,3208,2259,3207,1790,59,37,59,44,59,38,59,37,59,28,36,22,36,30,36,26,36,28,36,19,x,x,x,x,x,x,x,x,x,x,4,x,4,x,4,x,4,x,4,x,3265,2193,3264,2611,3265,2253,3265,2306,3264,1824,56,30,56,37,56,34,56,33,56,22,0.669274752,0.797411198,0.688233524,0.704182967,0.555689344,0.670822943,0.79825382,0.688902743,0.704177057,0.558154038,0.627118644,0.745762712,0.644067797,0.627118644,0.474576271,0.611111111,0.833333333,0.722222222,0.777777778,0.527777778,x,x,x,x,x,x,x,x,x,x
E92000001,England,E12000002,B,North West,E08000011,340,Knowsley,847,431,847,499,847,500,847,516,847,327,934,668,934,708,934,692,934,724,934,534,549,266,549,308,549,318,549,318,549,203,1232,833,1232,899,1232,874,1232,922,1232,658,1288,969,1288,1094,1288,1014,1288,1102,1288,803,432,124,432,108,432,171,432,132,432,55,60,6,60,5,60,7,60,6,60,3,1781,1099,1781,1207,1781,1192,1781,1240,1781,861,1683,1035,1683,1130,1683,1113,1683,1158,1683,799,27,20,27,22,27,22,27,23,27,19,35,26,35,29,35,31,35,30,35,26,18,9,18,14,18,14,18,x,18,9,3,x,3,x,3,x,3,x,3,x,1729,1065,1729,1168,1729,1149,1729,1195,1729,829,51,34,51,39,51,43,51,45,51,32,0.617069062,0.677709152,0.669286917,0.696238069,0.483436272,0.614973262,0.671420083,0.661319073,0.688057041,0.474747475,0.740740741,0.814814815,0.814814815,0.851851852,0.703703704,0.742857143,0.828571429,0.885714286,0.857142857,0.742857143,0.5,0.777777778,0.777777778,x,0.5,x,x,x,x,x
E92000001,England,E12000002,B,North West,E08000012,341,Liverpool,2156,1099,2153,1133,2156,1179,2156,1221,2153,713,2508,1763,2507,1795,2508,1872,2508,1944,2507,1413,1295,632,1293,648,1295,674,1295,696,1293,391,3369,2230,3367,2280,3369,2377,3369,2469,3367,1735,3668,2571,3666,2712,3668,2754,3668,2894,3666,2003,871,284,869,209,871,287,871,262,869,119,120,6,120,6,120,8,120,7,120,4,4664,2862,4660,2928,4664,3051,4664,3165,4660,2126,3831,2377,3828,2430,3831,2472,3831,2580,3828,1754,216,131,216,120,216,134,216,145,216,91,168,108,167,122,168,138,168,134,167,95,219,125,219,132,219,144,219,152,219,93,49,36,49,39,49,x,49,41,49,34,4074,2559,4072,2608,4074,2647,4074,2776,4072,1888,584,301,582,318,584,401,584,385,582,237,0.613636364,0.62832618,0.65415952,0.678602058,0.456223176,0.620464631,0.634796238,0.645262334,0.673453406,0.458202717,0.606481481,0.555555556,0.62037037,0.671296296,0.421296296,0.642857143,0.730538922,0.821428571,0.797619048,0.568862275,0.570776256,0.602739726,0.657534247,0.694063927,0.424657534,0.734693878,0.795918367,x,0.836734694,0.693877551
E92000001,England,E12000002,B,North West,E08000013,342,St. Helens,730,382,730,460,730,436,730,466,730,287,1230,885,1230,970,1230,955,1230,1005,1230,744,375,188,375,224,375,202,375,216,375,133,1585,1079,1585,1206,1585,1189,1585,1255,1585,898,1484,1117,1484,1285,1484,1201,1484,1297,1484,946,443,147,443,143,443,188,443,170,443,85,32,3,32,x,32,x,32,4,32,x,1960,1267,1960,1430,1960,1391,1960,1471,1960,1031,1874,1211,1874,1367,1874,1320,1874,1404,1874,982,35,26,35,28,35,29,35,27,35,24,20,10,20,14,20,17,20,17,20,9,4,x,4,x,4,x,4,x,4,x,7,3,7,4,7,x,7,4,7,3,1917,1247,1917,1401,1917,1352,1917,1437,1917,1013,42,20,42,28,42,38,42,33,42,18,0.646428571,0.729591837,0.709693878,0.750510204,0.526020408,0.646211313,0.72945571,0.704375667,0.749199573,0.524012807,0.742857143,0.8,0.828571429,0.771428571,0.685714286,0.5,0.7,0.85,0.85,0.45,x,x,x,x,x,0.428571429,0.571428571,x,0.571428571,0.428571429
E92000001,England,E12000002,B,North West,E08000014,343,Sefton,818,486,818,512,818,507,818,534,818,344,1951,1441,1951,1562,1951,1551,1951,1616,1951,1202,426,239,426,242,426,242,426,261,426,157,2343,1688,2343,1832,2343,1816,2343,1889,2343,1389,2424,1838,2424,2006,2424,1951,2424,2067,2424,1512,283,79,283,61,283,97,283,75,283,29,62,10,62,7,62,10,62,8,62,5,2769,1927,2769,2074,2769,2058,2769,2150,2769,1546,2642,1839,2642,1971,2642,1963,2642,2044,2642,1473,57,42,57,52,57,46,57,52,57,36,37,24,37,30,37,27,37,29,37,20,9,6,9,5,9,5,9,6,9,4,5,x,5,x,5,x,5,x,5,x,2672,1869,2672,2015,2672,1991,2672,2079,2672,1504,97,58,97,59,97,67,97,71,97,42,0.695919104,0.749006862,0.743228602,0.776453593,0.558324305,0.696063588,0.746025738,0.742997729,0.773656321,0.557532173,0.736842105,0.912280702,0.807017544,0.912280702,0.631578947,0.648648649,0.810810811,0.72972973,0.783783784,0.540540541,0.666666667,0.555555556,0.555555556,0.666666667,0.444444444,x,x,x,x,x
E92000001,England,E12000002,B,North West,E08000015,344,Wirral,1310,645,1310,795,1310,656,1310,737,1310,424,2289,1663,2289,1795,2289,1663,2289,1775,2289,1351,638,283,638,350,638,285,638,336,638,172,2961,2025,2961,2240,2961,2034,2961,2176,2961,1603,2937,2116,2937,2419,2937,2125,2937,2346,2937,1693,535,178,535,163,535,177,535,156,535,77,122,11,122,6,122,14,122,9,122,4,3599,2308,3599,2590,3599,2319,3599,2512,3599,1775,3366,2145,3366,2413,3366,2150,3366,2327,3366,1641,85,57,85,57,85,52,85,64,85,42,90,60,90,72,90,72,90,76,90,55,14,x,14,14,14,x,14,x,14,x,18,13,18,x,18,14,18,x,18,11,3462,2227,3462,2490,3462,2220,3462,2413,3462,1703,132,78,132,98,132,96,132,98,132,71,0.641289247,0.719644346,0.644345652,0.697971659,0.493192553,0.637254902,0.716874629,0.638740345,0.691325015,0.487522282,0.670588235,0.670588235,0.611764706,0.752941176,0.494117647,0.666666667,0.8,0.8,0.844444444,0.611111111,x,1,x,x,x,0.722222222,x,0.777777778,x,0.611111111
E92000001,England,E12000002,B,North West,E08000001,350,Bolton,1266,688,1266,837,1266,784,1266,821,1266,534,2274,1607,2274,1880,2274,1844,2274,1863,2274,1448,581,279,581,345,581,332,581,336,581,211,2959,2016,2959,2372,2959,2296,2959,2348,2959,1771,2968,2159,2968,2574,2968,2467,2968,2536,2968,1918,460,126,460,129,460,153,460,138,460,61,103,9,103,11,103,6,103,8,103,x,3540,2295,3540,2717,3540,2628,3540,2684,3540,1982,2414,1574,2414,1822,2414,1749,2414,1784,2414,1338,125,88,125,95,125,96,125,93,125,74,793,521,793,663,793,645,793,660,793,476,138,77,138,88,138,91,138,100,138,60,6,x,6,6,6,x,6,6,6,x,2621,1747,2621,2006,2621,1931,2621,1981,2621,1488,912,547,912,708,912,696,912,702,912,493,0.648305085,0.767514124,0.742372881,0.75819209,0.559887006,0.652029826,0.754763877,0.724523612,0.73902237,0.554266777,0.704,0.76,0.768,0.744,0.592,0.656998739,0.836065574,0.813366961,0.832282472,0.600252207,0.557971014,0.637681159,0.65942029,0.724637681,0.434782609,x,1,x,1,x
E92000001,England,E12000002,B,North West,E08000002,351,Bury,668,325,668,403,668,380,668,402,668,246,1572,1150,1572,1264,1572,1229,1572,1265,1572,978,348,150,348,199,348,187,348,203,348,108,1892,1325,1892,1468,1892,1422,1892,1464,1892,1116,1765,1339,1765,1506,1765,1443,1765,1515,1765,1155,377,122,377,149,377,154,377,140,377,64,98,14,98,12,98,12,98,12,98,5,2240,1475,2240,1667,2240,1609,2240,1667,2240,1224,1789,1215,1789,1332,1789,1300,1789,1326,1789,997,85,56,85,65,85,58,85,65,85,48,296,165,296,217,296,207,296,225,296,146,35,17,35,23,35,18,35,22,35,14,10,7,10,x,10,x,10,x,10,7,1857,1265,1857,1384,1857,1344,1857,1380,1857,1040,376,205,376,279,376,260,376,281,376,181,0.658482143,0.744196429,0.718303571,0.744196429,0.546428571,0.679150363,0.744550028,0.72666294,0.741196199,0.557294578,0.658823529,0.764705882,0.682352941,0.764705882,0.564705882,0.557432432,0.733108108,0.699324324,0.760135135,0.493243243,0.485714286,0.657142857,0.514285714,0.628571429,0.4,0.7,x,x,x,0.7
E92000001,England,E12000002,B,North West,E08000003,352,Manchester,3155,1781,3155,2130,3155,2041,3155,2108,3155,1406,2680,1870,2680,2125,2680,2104,2680,2171,2680,1631,1686,912,1686,1077,1686,1043,1686,1068,1686,707,4149,2739,4149,3178,4149,3102,4149,3211,4149,2330,4635,3287,4635,3893,4635,3724,4635,3881,4635,2849,991,339,991,339,991,384,991,370,991,174,189,18,189,17,189,26,189,21,189,9,5835,3651,5835,4255,5835,4145,5835,4279,5835,3037,2603,1669,2603,1909,2603,1819,2603,1832,2603,1374,446,303,446,316,446,310,446,323,446,233,1296,764,1296,934,1296,922,1296,992,1296,647,1045,668,1045,792,1045,760,1045,813,1045,568,57,41,57,43,57,51,57,46,57,39,3542,2347,3542,2664,3542,2529,3542,2589,3542,1938,2272,1296,2272,1582,2272,1606,2272,1682,2272,1092,0.625706941,0.729220223,0.710368466,0.733333333,0.520479863,0.64118325,0.733384556,0.698809066,0.703803304,0.527852478,0.679372197,0.708520179,0.695067265,0.724215247,0.522421525,0.589506173,0.720679012,0.711419753,0.765432099,0.499228395,0.63923445,0.757894737,0.727272727,0.777990431,0.54354067,0.719298246,0.754385965,0.894736842,0.807017544,0.684210526
E92000001,England,E12000002,B,North West,E08000004,353,Oldham,1356,656,1355,836,1356,786,1356,869,1355,473,1896,1264,1894,1405,1896,1430,1896,1475,1894,1049,632,277,631,372,632,347,632,382,631,190,2620,1643,2618,1869,2620,1869,2620,1962,2618,1332,2637,1751,2636,2083,2637,2008,2637,2143,2636,1455,529,155,529,146,529,192,529,183,529,61,78,12,78,9,78,13,78,15,78,4,3252,1920,3249,2241,3252,2216,3252,2344,3249,1522,1867,1207,1866,1271,1867,1302,1867,1339,1866,942,132,87,132,90,132,79,132,95,132,66,1095,545,1095,783,1095,730,1095,803,1095,447,82,42,82,57,82,60,82,64,82,35,7,x,7,x,7,x,7,x,7,x,2113,1399,2112,1472,2113,1492,2113,1558,2112,1102,1130,520,1130,766,1130,721,1130,783,1130,419,0.590405904,0.689750693,0.681426814,0.720787208,0.468451831,0.646491698,0.68113612,0.697375469,0.717193358,0.504823151,0.659090909,0.681818182,0.598484848,0.71969697,0.5,0.497716895,0.715068493,0.666666667,0.733333333,0.408219178,0.512195122,0.695121951,0.731707317,0.780487805,0.426829268,x,x,x,x,x
E92000001,England,E12000002,B,North West,E08000005,354,Rochdale,1065,550,1065,693,1065,644,1065,704,1065,428,1615,1109,1615,1269,1615,1230,1615,1285,1615,945,547,260,547,344,547,326,547,354,547,210,2133,1399,2133,1618,2133,1548,2133,1635,2133,1163,2247,1562,2247,1862,2247,1731,2247,1860,2247,1320,335,78,335,82,335,121,335,107,335,43,90,15,90,13,90,15,90,18,90,7,2680,1659,2680,1962,2680,1874,2680,1989,2680,1373,1747,1141,1747,1287,1747,1251,1747,1307,1747,930,103,57,103,71,103,69,103,72,103,48,692,378,692,507,692,469,692,506,692,331,93,51,93,66,93,52,93,70,93,39,8,x,8,x,8,8,8,8,8,x,1916,1259,1916,1422,1916,1370,1916,1445,1916,1029,758,397,758,537,758,499,758,541,758,342,0.619029851,0.732089552,0.699253731,0.742164179,0.512313433,0.653119634,0.736691471,0.716084717,0.748139668,0.532341156,0.553398058,0.689320388,0.669902913,0.699029126,0.466019417,0.546242775,0.73265896,0.677745665,0.731213873,0.478323699,0.548387097,0.709677419,0.559139785,0.752688172,0.419354839,x,x,1,1,x
E92000001,England,E12000002,B,North West,E08000006,355,Salford,1181,653,1180,845,1181,772,1181,799,1180,529,1457,1087,1457,1261,1457,1203,1457,1234,1457,973,572,297,571,377,572,358,572,366,571,232,2066,1443,2066,1729,2066,1617,2066,1667,2066,1270,2054,1538,2054,1871,2054,1720,2054,1814,2054,1372,489,181,489,218,489,235,489,204,489,120,91,18,90,15,91,18,91,13,90,8,2638,1740,2637,2106,2638,1975,2638,2033,2637,1502,2158,1438,2157,1726,2158,1611,2158,1659,2157,1240,146,104,146,118,146,113,146,119,146,87,78,57,78,69,78,64,78,66,78,52,140,79,140,110,140,101,140,107,140,65,7,x,7,7,7,x,7,7,7,x,2236,1504,2235,1796,2236,1673,2236,1730,2235,1295,399,234,399,308,399,300,399,301,399,205,0.659590599,0.798634812,0.748673237,0.770659591,0.569586651,0.666357739,0.800185443,0.74652456,0.768767377,0.574872508,0.712328767,0.808219178,0.773972603,0.815068493,0.595890411,0.730769231,0.884615385,0.820512821,0.846153846,0.666666667,0.564285714,0.785714286,0.721428571,0.764285714,0.464285714,x,1,x,1,x
E92000001,England,E12000002,B,North West,E08000007,356,Stockport,833,434,833,490,833,492,833,510,833,310,2332,1762,2332,1928,2332,1851,2332,1931,2332,1522,398,191,398,221,398,222,398,223,398,135,2767,2005,2767,2197,2767,2121,2767,2218,2767,1697,2673,2043,2673,2266,2673,2164,2673,2284,2673,1754,363,130,363,135,363,152,363,136,363,67,125,21,125,15,125,25,125,19,125,10,3165,2196,3165,2418,3165,2343,3165,2441,3165,1832,2726,1913,2726,2072,2726,2015,2726,2092,2726,1582,142,104,142,118,142,115,142,115,142,92,195,121,195,157,195,140,195,156,195,110,30,11,30,15,30,17,30,21,30,7,19,15,19,x,19,15,19,x,19,12,2897,2036,2897,2216,2897,2147,2897,2234,2897,1689,257,152,257,195,257,187,257,199,257,137,0.693838863,0.763981043,0.74028436,0.771248025,0.578830964,0.701760822,0.760088041,0.739178283,0.767424798,0.580337491,0.732394366,0.830985915,0.809859155,0.809859155,0.647887324,0.620512821,0.805128205,0.717948718,0.8,0.564102564,0.366666667,0.5,0.566666667,0.7,0.233333333,0.789473684,x,0.789473684,x,0.631578947
E92000001,England,E12000002,B,North West,E08000008,357,Tameside,965,570,964,607,965,569,965,613,964,402,1637,1187,1637,1303,1637,1252,1637,1317,1637,1016,515,292,514,292,515,285,515,308,514,193,2087,1465,2087,1618,2087,1536,2087,1622,2087,1225,2159,1622,2158,1802,2159,1683,2159,1809,2158,1364,400,132,400,105,400,135,400,118,400,51,40,x,40,x,40,x,40,x,40,x,2602,1757,2601,1910,2602,1821,2602,1930,2601,1418,2111,1434,2110,1547,2111,1466,2111,1535,2110,1149,100,78,100,75,100,77,100,80,100,63,290,184,290,219,290,206,290,240,290,159,59,36,59,42,59,39,59,44,59,25,7,x,7,4,7,x,7,x,7,4,2239,1536,2238,1649,2239,1566,2239,1647,2238,1228,363,221,363,261,363,255,363,283,363,190,0.675249808,0.734332949,0.699846272,0.741737125,0.545174933,0.67929891,0.733175355,0.694457603,0.727143534,0.544549763,0.78,0.75,0.77,0.8,0.63,0.634482759,0.755172414,0.710344828,0.827586207,0.548275862,0.610169492,0.711864407,0.661016949,0.745762712,0.423728814,x,0.571428571,x,x,0.571428571
E92000001,England,E12000002,B,North West,E08000009,358,Trafford,630,368,630,424,630,408,630,436,630,277,2071,1707,2071,1770,2071,1778,2071,1827,2071,1514,306,173,306,186,306,186,306,203,306,118,2395,1902,2395,2008,2395,2000,2395,2060,2395,1673,2218,1896,2218,2040,2218,1976,2218,2061,2218,1711,370,157,370,133,370,184,370,176,370,67,111,21,111,19,111,25,111,25,111,12,2701,2075,2701,2194,2701,2186,2701,2263,2701,1791,1953,1507,1953,1588,1953,1563,1953,1610,1953,1298,170,133,170,138,170,134,170,147,170,113,372,273,372,296,372,315,372,320,372,240,99,78,99,81,99,79,99,86,99,68,33,29,33,28,33,x,33,33,33,26,2207,1711,2207,1794,2207,1767,2207,1829,2207,1472,490,362,490,397,490,417,490,432,490,317,0.768233987,0.812291744,0.809329878,0.837837838,0.663087745,0.771633385,0.813108039,0.80030722,0.82437276,0.664618536,0.782352941,0.811764706,0.788235294,0.864705882,0.664705882,0.733870968,0.795698925,0.846774194,0.860215054,0.64516129,0.787878788,0.818181818,0.797979798,0.868686869,0.686868687,0.878787879,0.848484848,x,1,0.787878788
E92000001,England,E12000002,B,North West,E08000010,359,Wigan,1185,669,1185,789,1185,739,1185,745,1185,495,2390,1806,2390,1971,2390,1915,2390,1941,2390,1549,527,267,527,326,527,307,527,306,527,186,3048,2208,3048,2434,3048,2347,3048,2380,3048,1858,2882,2249,2882,2550,2882,2399,2882,2493,2882,1941,612,218,612,204,612,244,612,184,612,101,80,7,80,6,80,10,80,8,80,x,3575,2475,3575,2760,3575,2654,3575,2686,3575,2044,3374,2348,3374,2616,3374,2516,3374,2542,3374,1941,71,48,71,53,71,49,71,49,71,37,34,21,34,27,34,25,34,26,34,19,45,28,45,31,45,27,45,32,45,20,12,x,12,12,12,12,12,12,12,x,3444,2409,3444,2668,3444,2561,3444,2599,3444,1988,130,66,130,92,130,93,130,87,130,56,0.692307692,0.772027972,0.742377622,0.751328671,0.571748252,0.695909899,0.775340842,0.74570243,0.753408417,0.575281565,0.676056338,0.746478873,0.690140845,0.690140845,0.521126761,0.617647059,0.794117647,0.735294118,0.764705882,0.558823529,0.622222222,0.688888889,0.6,0.711111111,0.444444444,x,1,1,1,x
E92000001,England,E12000002,B,North West,E06000006,876,Halton,637,324,637,334,637,341,637,367,637,210,840,613,840,639,840,617,840,671,840,481,405,204,405,207,405,211,405,233,405,127,1072,733,1072,766,1072,747,1072,805,1072,564,1167,859,1167,919,1167,862,1167,962,1167,665,287,x,287,x,287,x,287,x,287,x,23,x,23,x,23,x,23,x,23,x,1477,937,1477,973,1477,958,1477,1038,1477,691,1419,902,1419,936,1419,922,1419,998,1419,661,41,27,41,28,41,28,41,31,41,24,x,x,x,x,x,x,x,x,x,x,3,x,3,x,3,x,3,x,3,x,x,x,x,x,x,x,x,x,x,x,1462,928,1462,963,1462,x,1462,x,1462,683,15,9,15,10,15,x,15,x,15,8,0.634394042,0.658767773,0.648612051,0.702775897,0.467840217,0.635658915,0.65961945,0.649753347,0.703312192,0.465821001,0.658536585,0.682926829,0.682926829,0.756097561,0.585365854,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
E92000001,England,E12000002,B,North West,E06000007,877,Warrington,572,327,572,381,572,344,572,350,572,256,1812,1368,1812,1528,1812,1456,1812,1460,1812,1198,263,131,263,151,263,142,263,139,263,99,2121,1564,2121,1758,2121,1658,2121,1671,2121,1355,1969,1568,1969,1779,1969,1658,1969,1704,1969,1393,332,113,332,121,332,131,332,95,332,54,81,14,81,9,81,11,81,11,81,7,2384,1695,2384,1909,2384,1800,2384,1810,2384,1454,2196,1554,2196,1748,2196,1653,2196,1659,2196,1325,75,60,75,67,75,65,75,62,75,57,68,49,68,58,68,52,68,56,68,46,11,x,11,x,11,6,11,5,11,5,11,x,11,11,11,11,11,11,11,x,2246,1610,2246,1806,2246,1695,2246,1705,2246,1380,135,84,135,102,135,104,135,104,135,73,0.710989933,0.800755034,0.755033557,0.759228188,0.609899329,0.707650273,0.795992714,0.75273224,0.755464481,0.603369763,0.8,0.893333333,0.866666667,0.826666667,0.76,0.720588235,0.852941176,0.764705882,0.823529412,0.676470588,x,x,0.545454545,0.454545455,0.454545455,x,1,1,1,x
E92000001,England,E12000002,B,North West,E10000017,888,Lancashire,3868,1980,3866,2491,3867,2110,3867,2269,3866,1453,9364,6672,9363,7757,9364,7152,9364,7397,9363,5732,1918,868,1917,1120,1918,932,1918,999,1917,608,11314,7784,11312,9128,11313,8330,11313,8667,11312,6577,11248,8169,11246,9743,11248,8700,11248,9194,11246,6959,1608,421,1607,449,1607,495,1607,410,1607,191,364,57,364,49,364,61,364,58,364,32,13232,8652,13229,10248,13231,9262,13231,9666,13229,7185,11196,7436,11193,8631,11195,7843,11195,8149,11193,6139,367,252,367,294,367,255,367,282,367,205,1493,847,1493,1182,1493,1034,1493,1111,1493,734,52,28,52,41,52,30,52,34,52,23,33,27,33,29,33,30,33,27,33,25,11669,7802,11666,9045,11668,8183,11668,8539,11666,6456,1554,847,1554,1197,1554,1074,1554,1123,1554,726,0.653869407,0.774661728,0.700022674,0.730557025,0.543124953,0.664165773,0.771106942,0.700580616,0.727914247,0.548467792,0.686648501,0.801089918,0.694822888,0.768392371,0.558583106,0.567314133,0.791694575,0.692565305,0.744139317,0.491627595,0.538461538,0.788461538,0.576923077,0.653846154,0.442307692,0.818181818,0.878787879,0.909090909,0.818181818,0.757575758
E92000001,England,E12000002,B,North West,E06000008,889,Blackburn with Darwen,765,413,762,501,764,499,764,497,762,321,1339,900,1338,1057,1339,1044,1339,1053,1338,759,367,198,364,240,366,239,366,230,364,153,1737,1115,1736,1318,1737,1304,1737,1320,1736,927,1597,1147,1596,1365,1597,1323,1597,1358,1596,979,460,158,457,184,459,207,459,181,457,96,45,6,45,7,45,12,45,9,45,4,2104,1313,2100,1558,2103,1543,2103,1550,2100,1080,1102,703,1098,808,1101,809,1101,770,1098,576,60,41,60,39,60,46,60,49,60,30,895,536,895,675,895,650,895,694,895,444,23,16,23,19,23,20,23,19,23,15,5,x,5,x,5,x,5,x,5,x,1271,825,1267,936,1270,943,1270,919,1267,673,829,484,829,618,829,597,829,627,829,404,0.62404943,0.741904762,0.733713742,0.73704232,0.514285714,0.637931034,0.735883424,0.734786558,0.699364214,0.524590164,0.683333333,0.65,0.766666667,0.816666667,0.5,0.598882682,0.754189944,0.726256983,0.775418994,0.496089385,0.695652174,0.826086957,0.869565217,0.826086957,0.652173913,x,x,x,x,x
E92000001,England,E12000002,B,North West,E06000009,890,Blackpool,796,397,796,545,796,484,796,461,796,296,873,620,873,732,873,668,873,689,873,513,428,196,428,286,428,247,428,236,428,139,1241,821,1241,991,1241,905,1241,914,1241,670,1344,924,1344,1165,1344,1022,1344,1060,1344,762,290,88,290,107,290,125,290,85,290,43,32,4,32,4,32,3,32,4,32,3,1669,1017,1669,1277,1669,1152,1669,1150,1669,809,1577,953,1577,1201,1577,1082,1577,1079,1577,753,43,30,43,38,43,34,43,31,43,25,30,22,30,26,30,25,30,27,30,21,5,x,5,x,5,x,5,x,5,x,4,x,4,x,4,x,4,x,4,x,1584,963,1584,1208,1584,1085,1584,1079,1584,759,81,52,81,67,81,64,81,69,81,48,0.609346914,0.76512882,0.690233673,0.689035351,0.48472139,0.604311985,0.761572606,0.686112873,0.684210526,0.477488903,0.697674419,0.88372093,0.790697674,0.720930233,0.581395349,0.733333333,0.866666667,0.833333333,0.9,0.7,x,x,x,x,x,x,x,x,x,x
